session,audio,text,speaker_id,test_data
FC03-Session3-headMic-0058,/FC03/Session3/wav_headMic/0058.wav,HALL,FC03,0
FC03-Session3-headMic-0059,/FC03/Session3/wav_headMic/0059.wav,I HAD NO DESIRE TO CHANGE MY WAYS,FC03,0
FC03-Session3-headMic-0060,/FC03/Session3/wav_headMic/0060.wav,DUG,FC03,0
FC03-Session3-headMic-0061,/FC03/Session3/wav_headMic/0061.wav,EASE,FC03,0
FC03-Session3-headMic-0062,/FC03/Session3/wav_headMic/0062.wav,SEAT,FC03,0
FC03-Session3-headMic-0063,/FC03/Session3/wav_headMic/0063.wav,REAP,FC03,0
FC03-Session3-headMic-0064,/FC03/Session3/wav_headMic/0064.wav,PUNCH,FC03,0
FC03-Session3-headMic-0065,/FC03/Session3/wav_headMic/0065.wav,CHOP,FC03,0
FC03-Session3-headMic-0066,/FC03/Session3/wav_headMic/0066.wav,WE EXPERIENCE DISTRESS AND FRUSTRATION OBTAINING OUR DEGREES,FC03,0
FC03-Session3-headMic-0067,/FC03/Session3/wav_headMic/0067.wav,END,FC03,0
FC03-Session3-headMic-0068,/FC03/Session3/wav_headMic/0068.wav,WE SHELLED CLAMS FOR THE CHOWDER,FC03,0
FC03-Session3-headMic-0069,/FC03/Session3/wav_headMic/0069.wav,PIT,FC03,0
FC03-Session3-headMic-0070,/FC03/Session3/wav_headMic/0070.wav,SAKE,FC03,0
FC03-Session3-headMic-0071,/FC03/Session3/wav_headMic/0071.wav,FULL,FC03,0
FC03-Session3-headMic-0072,/FC03/Session3/wav_headMic/0072.wav,PEAS,FC03,0
FC03-Session3-headMic-0073,/FC03/Session3/wav_headMic/0073.wav,I WANTED TO BE AN ACTRESS,FC03,0
FC03-Session3-headMic-0074,/FC03/Session3/wav_headMic/0074.wav,LIES,FC03,0
FC03-Session3-headMic-0075,/FC03/Session3/wav_headMic/0075.wav,THE LEGISLATURE MET TO JUDGE THE STATE OF PUBLIC EDUCATION,FC03,0
FC03-Session3-headMic-0076,/FC03/Session3/wav_headMic/0076.wav,HAT,FC03,0
FC03-Session3-headMic-0077,/FC03/Session3/wav_headMic/0077.wav,LIP,FC03,0
FC03-Session3-headMic-0078,/FC03/Session3/wav_headMic/0078.wav,ARE,FC03,0
FC03-Session3-headMic-0079,/FC03/Session3/wav_headMic/0079.wav,WE ARE THE LARGEST OF THE FOUR STATES,FC03,0
FC03-Session3-headMic-0080,/FC03/Session3/wav_headMic/0080.wav,TILE,FC03,0
FC03-Session3-headMic-0081,/FC03/Session3/wav_headMic/0081.wav,ARM,FC03,0
FC03-Session3-headMic-0082,/FC03/Session3/wav_headMic/0082.wav,WAX,FC03,0
FC03-Session3-headMic-0083,/FC03/Session3/wav_headMic/0083.wav,RACKS,FC03,0
FC03-Session3-headMic-0084,/FC03/Session3/wav_headMic/0084.wav,DUCK,FC03,0
FC03-Session3-headMic-0085,/FC03/Session3/wav_headMic/0085.wav,AIR,FC03,0
FC03-Session3-headMic-0086,/FC03/Session3/wav_headMic/0086.wav,WE TALKED ABOUT THE SITUATION,FC03,0
FC03-Session3-headMic-0088,/FC03/Session3/wav_headMic/0088.wav,CHOCOLATE AND ROSES NEVER FAIL ACTUALLY,FC03,0
FC03-Session3-headMic-0089,/FC03/Session3/wav_headMic/0089.wav,CHOCOLATE AND ROSES NEVER FAIL AS A ROMANTIC GIFT,FC03,0
FC03-Session3-headMic-0090,/FC03/Session3/wav_headMic/0090.wav,ATE,FC03,0
FC03-Session3-headMic-0091,/FC03/Session3/wav_headMic/0091.wav,BUN,FC03,0
FC03-Session3-headMic-0092,/FC03/Session3/wav_headMic/0092.wav,LEAP,FC03,0
FC03-Session3-headMic-0093,/FC03/Session3/wav_headMic/0093.wav,THE SINGER'S FINGER HAD A SPLINTER,FC03,0
FC03-Session3-headMic-0094,/FC03/Session3/wav_headMic/0094.wav,FEET,FC03,0
FC03-Session3-headMic-0095,/FC03/Session3/wav_headMic/0095.wav,MUNCH,FC03,0
FC03-Session3-headMic-0097,/FC03/Session3/wav_headMic/0097.wav,AT,FC03,0
FC03-Session3-headMic-0098,/FC03/Session3/wav_headMic/0098.wav,LEAKS,FC03,0
FC03-Session3-headMic-0099,/FC03/Session3/wav_headMic/0099.wav,TRY TO WORK THINGS OUT,FC03,0
FC03-Session3-headMic-0100,/FC03/Session3/wav_headMic/0100.wav,FAT,FC03,0
FC03-Session3-headMic-0101,/FC03/Session3/wav_headMic/0101.wav,LIT,FC03,0
FC03-Session3-headMic-0102,/FC03/Session3/wav_headMic/0102.wav,FILL,FC03,0
FC03-Session3-headMic-0103,/FC03/Session3/wav_headMic/0103.wav,THE JOB ALSO COVERS A NUMBER OF OTHER ITEMS,FC03,0
FC03-Session3-headMic-0104,/FC03/Session3/wav_headMic/0104.wav,ACADEMIC APTITUDE GUARANTEES YOUR DIPLOMA,FC03,0
FC03-Session3-headMic-0105,/FC03/Session3/wav_headMic/0105.wav,KNOCK,FC03,0
FC03-Session3-headMic-0106,/FC03/Session3/wav_headMic/0106.wav,EVEN A SIMPLE VOCABULARY CONTAINS SYMBOLS,FC03,0
FC03-Session3-headMic-0107,/FC03/Session3/wav_headMic/0107.wav,HEAT,FC03,0
FC03-Session3-headMic-0108,/FC03/Session3/wav_headMic/0108.wav,IS,FC03,0
FC03-Session3-headMic-0109,/FC03/Session3/wav_headMic/0109.wav,WAX,FC03,0
FC03-Session3-headMic-0110,/FC03/Session3/wav_headMic/0110.wav,DIAL,FC03,0
FC03-Session3-headMic-0111,/FC03/Session3/wav_headMic/0111.wav,BLEND,FC03,0
FC03-Session3-headMic-0112,/FC03/Session3/wav_headMic/0112.wav,SEED,FC03,0
FC03-Session3-headMic-0113,/FC03/Session3/wav_headMic/0113.wav,NOW I'M LIVING EXACTLY AS I CHOOSE,FC03,0
FC03-Session3-headMic-0114,/FC03/Session3/wav_headMic/0114.wav,TAKE,FC03,0
FC03-Session3-headMic-0115,/FC03/Session3/wav_headMic/0115.wav,ACHE,FC03,0
FC03-Session3-headMic-0116,/FC03/Session3/wav_headMic/0116.wav,LEAK,FC03,0
FC03-Session3-headMic-0117,/FC03/Session3/wav_headMic/0117.wav,LIP,FC03,0
FC03-Session3-headMic-0118,/FC03/Session3/wav_headMic/0118.wav,TICKS,FC03,0
FC03-Session3-headMic-0119,/FC03/Session3/wav_headMic/0119.wav,HE HAS PLAYED VERY WELL,FC03,0
FC03-Session3-headMic-0120,/FC03/Session3/wav_headMic/0120.wav,CHEESE,FC03,0
FC03-Session3-headMic-0121,/FC03/Session3/wav_headMic/0121.wav,HE'LL SELL THEM BY THE BOX,FC03,0
FC03-Session3-headMic-0122,/FC03/Session3/wav_headMic/0122.wav,MILE,FC03,0
FC03-Session3-headMic-0124,/FC03/Session3/wav_headMic/0124.wav,PIT,FC03,0
FC03-Session3-headMic-0125,/FC03/Session3/wav_headMic/0125.wav,SHEET,FC03,0
FC03-Session3-headMic-0126,/FC03/Session3/wav_headMic/0126.wav,IT WAS A GREAT MEETING,FC03,0
FC03-Session3-headMic-0127,/FC03/Session3/wav_headMic/0127.wav,LOW,FC03,0
FC03-Session3-headMic-0128,/FC03/Session3/wav_headMic/0128.wav,LOOK FOR POCKETS OF BLACK SAND,FC03,0
FC03-Session3-headMic-0129,/FC03/Session3/wav_headMic/0129.wav,RAKE,FC03,0
FC03-Session3-headMic-0130,/FC03/Session3/wav_headMic/0130.wav,PILL,FC03,0
FC03-Session3-headMic-0131,/FC03/Session3/wav_headMic/0131.wav,BUNCH,FC03,0
FC03-Session3-headMic-0132,/FC03/Session3/wav_headMic/0132.wav,CASH,FC03,0
FC03-Session3-headMic-0133,/FC03/Session3/wav_headMic/0133.wav,BEGIN BY TRYING TO SPEAK UP MORE,FC03,0
FC03-Session3-headMic-0134,/FC03/Session3/wav_headMic/0134.wav,BE PREPARED FOR ODD BEHAVIOR FROM FRIENDS,FC03,0
FC03-Session3-headMic-0136,/FC03/Session3/wav_headMic/0136.wav,LAST YEAR'S GAS SHORTAGE CAUSED STEEP PRICE INCREASES,FC03,0
FC03-Session3-headMic-0137,/FC03/Session3/wav_headMic/0137.wav,HOLD,FC03,0
FC03-Session3-headMic-0138,/FC03/Session3/wav_headMic/0138.wav,BED,FC03,0
FC03-Session3-headMic-0139,/FC03/Session3/wav_headMic/0139.wav,THE FAMILY REQUESTS THAT FLOWERS BE OMITTED,FC03,0
FC03-Session3-headMic-0141,/FC03/Session3/wav_headMic/0141.wav,WAS,FC03,0
FC03-Session3-headMic-0142,/FC03/Session3/wav_headMic/0142.wav,WAS,FC03,0
FC03-Session3-headMic-0143,/FC03/Session3/wav_headMic/0143.wav,TIP,FC03,0
FC03-Session3-headMic-0144,/FC03/Session3/wav_headMic/0144.wav,CORN,FC03,0
FC03-Session3-headMic-0145,/FC03/Session3/wav_headMic/0145.wav,WIVES,FC03,0
FC03-Session3-headMic-0146,/FC03/Session3/wav_headMic/0146.wav,WAX,FC03,0
FC03-Session3-headMic-0147,/FC03/Session3/wav_headMic/0147.wav,HE CAN'T ABIDE MISTAKES IN HIS OWN GAME,FC03,0
FC03-Session3-headMic-0148,/FC03/Session3/wav_headMic/0148.wav,DASH,FC03,0
FC03-Session3-headMic-0149,/FC03/Session3/wav_headMic/0149.wav,ROW,FC03,0
FC03-Session3-headMic-0150,/FC03/Session3/wav_headMic/0150.wav,WIPE,FC03,0
FC03-Session3-headMic-0151,/FC03/Session3/wav_headMic/0151.wav,SHORT,FC03,0
FC03-Session3-headMic-0152,/FC03/Session3/wav_headMic/0152.wav,SORT,FC03,0
FC03-Session3-headMic-0153,/FC03/Session3/wav_headMic/0153.wav,THAT,FC03,0
FC03-Session3-headMic-0154,/FC03/Session3/wav_headMic/0154.wav,LEAK,FC03,0
FC03-Session3-headMic-0155,/FC03/Session3/wav_headMic/0155.wav,OWE,FC03,0
FC03-Session3-headMic-0156,/FC03/Session3/wav_headMic/0156.wav,HE TOOK HEART AND PLAYED,FC03,0
FC03-Session3-headMic-0157,/FC03/Session3/wav_headMic/0157.wav,THE STORE SERVES MEALS EVERY DAY,FC03,0
FC03-Session3-headMic-0158,/FC03/Session3/wav_headMic/0158.wav,CHALLENGE EACH GENERAL'S INTELLIGENCE,FC03,0
FC03-Session3-headMic-0159,/FC03/Session3/wav_headMic/0159.wav,WIN,FC03,0
FC03-Session3-headMic-0160,/FC03/Session3/wav_headMic/0160.wav,ACHE,FC03,0
FC03-Session3-headMic-0161,/FC03/Session3/wav_headMic/0161.wav,HAIL,FC03,0
FC03-Session3-headMic-0162,/FC03/Session3/wav_headMic/0162.wav,REGULAR ATTENDANCE IS SELDOM REQUIRED,FC03,0
FC03-Session3-headMic-0163,/FC03/Session3/wav_headMic/0163.wav,BLOW,FC03,0
FC03-Session3-headMic-0164,/FC03/Session3/wav_headMic/0164.wav,SINK,FC03,0
FC03-Session3-headMic-0165,/FC03/Session3/wav_headMic/0165.wav,WE'VE DONE IT IN THE PAST,FC03,0
FC03-Session3-headMic-0166,/FC03/Session3/wav_headMic/0166.wav,EYES,FC03,0
FC03-Session3-headMic-0167,/FC03/Session3/wav_headMic/0167.wav,WE'RE ALL DISAPPOINTED WITH OUR START,FC03,0
FC03-Session3-headMic-0168,/FC03/Session3/wav_headMic/0168.wav,CAKE,FC03,0
FC03-Session3-headMic-0169,/FC03/Session3/wav_headMic/0169.wav,FORK,FC03,0
FC03-Session3-headMic-0170,/FC03/Session3/wav_headMic/0170.wav,DID YOU EAT YET,FC03,0
FC03-Session3-headMic-0171,/FC03/Session3/wav_headMic/0171.wav,CONTINENTAL DRIFT IS A GEOLOGICAL THEORY,FC03,0
FC03-Session3-headMic-0172,/FC03/Session3/wav_headMic/0172.wav,EAT YOUR RAISINS OUTDOORS ON THE PORCH STEPS,FC03,0
FC03-Session3-headMic-0173,/FC03/Session3/wav_headMic/0173.wav,RISE,FC03,0
FC03-Session3-headMic-0174,/FC03/Session3/wav_headMic/0174.wav,WASTE,FC03,0
FC03-Session3-headMic-0175,/FC03/Session3/wav_headMic/0175.wav,LOW,FC03,0
FC03-Session3-headMic-0176,/FC03/Session3/wav_headMic/0176.wav,CORK,FC03,0
FC03-Session3-headMic-0177,/FC03/Session3/wav_headMic/0177.wav,PANT,FC03,0
FC03-Session3-headMic-0178,/FC03/Session3/wav_headMic/0178.wav,WHEN YOU ARE THROUGH WRITE A CLEAN REPORT,FC03,0
FC03-Session3-headMic-0179,/FC03/Session3/wav_headMic/0179.wav,HOLD,FC03,0
FC03-Session3-headMic-0180,/FC03/Session3/wav_headMic/0180.wav,HAT,FC03,0
FC03-Session3-headMic-0181,/FC03/Session3/wav_headMic/0181.wav,HALL,FC03,0
FC03-Session3-headMic-0182,/FC03/Session3/wav_headMic/0182.wav,IT WAS A HUGE PART OF MY LIFE,FC03,0
FC03-Session3-headMic-0183,/FC03/Session3/wav_headMic/0183.wav,IT WAS TIME TO GO UP MYSELF,FC03,0
FC03-Session3-headMic-0184,/FC03/Session3/wav_headMic/0184.wav,PAD,FC03,0
FC03-Session3-headMic-0185,/FC03/Session3/wav_headMic/0185.wav,SEED,FC03,0
FC03-Session3-headMic-0186,/FC03/Session3/wav_headMic/0186.wav,WE GOT DRENCHED FROM THE UNINTERRUPTED RAIN,FC03,0
FC03-Session3-headMic-0187,/FC03/Session3/wav_headMic/0187.wav,WE GOT DRENCHED FROM THE UNINTERRUPTED RAIN,FC03,0
FC03-Session3-headMic-0188,/FC03/Session3/wav_headMic/0188.wav,WE GOT DRENCHED FROM THE UNINTERRUPTED RAIN,FC03,0
FC03-Session3-headMic-0189,/FC03/Session3/wav_headMic/0189.wav,WISE,FC03,0
FC03-Session3-headMic-0190,/FC03/Session3/wav_headMic/0190.wav,WART,FC03,0
FC03-Session3-headMic-0191,/FC03/Session3/wav_headMic/0191.wav,SHIP,FC03,0
FC03-Session3-headMic-0192,/FC03/Session3/wav_headMic/0192.wav,SHE WILL ORDER THE WINE,FC03,0
FC03-Session3-headMic-0193,/FC03/Session3/wav_headMic/0193.wav,THE NEW HIGHWAY IS STRAIGHT AND EMPTY,FC03,0
FC03-Session3-headMic-0194,/FC03/Session3/wav_headMic/0194.wav,THE SNOW BLEW INTO LARGE DRIFTS,FC03,0
FC03-Session3-headMic-0195,/FC03/Session3/wav_headMic/0195.wav,DOCKS,FC03,0
FC03-Session3-headMic-0196,/FC03/Session3/wav_headMic/0196.wav,HID,FC03,0
FC03-Session3-headMic-0197,/FC03/Session3/wav_headMic/0197.wav,PAD,FC03,0
FC03-Session3-headMic-0198,/FC03/Session3/wav_headMic/0198.wav,WINE,FC03,0
FC03-Session3-headMic-0199,/FC03/Session3/wav_headMic/0199.wav,PINK,FC03,0
FC03-Session3-headMic-0200,/FC03/Session3/wav_headMic/0200.wav,FOLD,FC03,0
FC03-Session3-headMic-0201,/FC03/Session3/wav_headMic/0201.wav,WE KNEW WE WEREN'T DOING WELL,FC03,0
FC03-Session3-headMic-0202,/FC03/Session3/wav_headMic/0202.wav,YOU HAVE TO EXPECT A FEW BAD CALLS,FC03,0
FC03-Session3-headMic-0203,/FC03/Session3/wav_headMic/0203.wav,HALL,FC03,0
FC03-Session3-headMic-0204,/FC03/Session3/wav_headMic/0204.wav,PAT,FC03,0
FC03-Session3-headMic-0205,/FC03/Session3/wav_headMic/0205.wav,WEEP,FC03,0
FC03-Session3-headMic-0206,/FC03/Session3/wav_headMic/0206.wav,A FEW MAY BE HARD TO FIND,FC03,0
FC03-Session3-headMic-0207,/FC03/Session3/wav_headMic/0207.wav,TORT,FC03,0
FC03-Session3-headMic-0208,/FC03/Session3/wav_headMic/0208.wav,CABLE CONFIRMATION IT SAID TRANSLATED,FC03,0
M01-Session1-arrayMic-0005,/M01/Session1/wav_arrayMic/0005.wav,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,M01,1
M01-Session1-arrayMic-0006,/M01/Session1/wav_arrayMic/0006.wav,TRAIT,M01,1
M01-Session1-arrayMic-0007,/M01/Session1/wav_arrayMic/0007.wav,TROUBLE,M01,1
M01-Session1-arrayMic-0008,/M01/Session1/wav_arrayMic/0008.wav,FEE,M01,1
M01-Session1-arrayMic-0009,/M01/Session1/wav_arrayMic/0009.wav,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,M01,0
M01-Session1-arrayMic-0010,/M01/Session1/wav_arrayMic/0010.wav,RAID,M01,1
M01-Session1-arrayMic-0011,/M01/Session1/wav_arrayMic/0011.wav,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,M01,1
M01-Session1-arrayMic-0012,/M01/Session1/wav_arrayMic/0012.wav,A LONG FLOWING BEARD CLINGS TO HIS CHIN,M01,1
M01-Session1-arrayMic-0013,/M01/Session1/wav_arrayMic/0013.wav,A LONG FLOWING BEARD CLINGS TO HIS CHIN,M01,1
M01-Session1-arrayMic-0014,/M01/Session1/wav_arrayMic/0014.wav,FAIR,M01,1
M01-Session1-arrayMic-0015,/M01/Session1/wav_arrayMic/0015.wav,TIP,M01,0
M01-Session1-arrayMic-0016,/M01/Session1/wav_arrayMic/0016.wav,BIT,M01,1
M01-Session1-arrayMic-0017,/M01/Session1/wav_arrayMic/0017.wav,BUBBLE,M01,1
M01-Session1-arrayMic-0018,/M01/Session1/wav_arrayMic/0018.wav,WELL HE IS NEARLY NINETY-THREE YEARS OLD,M01,1
M01-Session1-arrayMic-0019,/M01/Session1/wav_arrayMic/0019.wav,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,M01,0
M01-Session1-arrayMic-0020,/M01/Session1/wav_arrayMic/0020.wav,HORN,M01,0
M01-Session1-arrayMic-0021,/M01/Session1/wav_arrayMic/0021.wav,BAT,M01,1
M01-Session1-arrayMic-0022,/M01/Session1/wav_arrayMic/0022.wav,BEAT,M01,0
M01-Session1-arrayMic-0023,/M01/Session1/wav_arrayMic/0023.wav,I WILL LEAD YOU,M01,0
M01-Session1-arrayMic-0024,/M01/Session1/wav_arrayMic/0024.wav,DAGGER,M01,1
M01-Session1-arrayMic-0025,/M01/Session1/wav_arrayMic/0025.wav,KNEW,M01,1
M01-Session1-arrayMic-0026,/M01/Session1/wav_arrayMic/0026.wav,YET HE STILL THINKS AS SWIFTLY AS EVER,M01,1
M01-Session1-arrayMic-0027,/M01/Session1/wav_arrayMic/0027.wav,I CAN READ,M01,0
M01-Session1-arrayMic-0028,/M01/Session1/wav_arrayMic/0028.wav,JACKET,M01,1
M01-Session1-arrayMic-0029,/M01/Session1/wav_arrayMic/0029.wav,DOUBLE,M01,1
M01-Session1-arrayMic-0030,/M01/Session1/wav_arrayMic/0030.wav,BUG,M01,1
M01-Session1-arrayMic-0031,/M01/Session1/wav_arrayMic/0031.wav,DUG,M01,0
M01-Session1-arrayMic-0032,/M01/Session1/wav_arrayMic/0032.wav,SHARE,M01,1
M01-Session1-arrayMic-0033,/M01/Session1/wav_arrayMic/0033.wav,WARM,M01,1
M01-Session1-arrayMic-0034,/M01/Session1/wav_arrayMic/0034.wav,CHAIR,M01,1
M01-Session1-arrayMic-0035,/M01/Session1/wav_arrayMic/0035.wav,STICKS,M01,0
M01-Session1-arrayMic-0036,/M01/Session1/wav_arrayMic/0036.wav,ALPHA,M01,1
M01-Session1-arrayMic-0037,/M01/Session1/wav_arrayMic/0037.wav,HAIR,M01,1
M01-Session1-arrayMic-0038,/M01/Session1/wav_arrayMic/0038.wav,RAIN,M01,0
M01-Session1-arrayMic-0039,/M01/Session1/wav_arrayMic/0039.wav,NO,M01,0
M01-Session1-arrayMic-0040,/M01/Session1/wav_arrayMic/0040.wav,BUT HE ALWAYS ANSWERS BANANA OIL,M01,0
M01-Session1-arrayMic-0041,/M01/Session1/wav_arrayMic/0041.wav,BUT HE ALWAYS ANSWERS BANANA OIL,M01,0
M01-Session1-arrayMic-0044,/M01/Session1/wav_arrayMic/0044.wav,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,M01,1
M01-Session1-arrayMic-0045,/M01/Session1/wav_arrayMic/0045.wav,FEET,M01,0
M01-Session1-arrayMic-0046,/M01/Session1/wav_arrayMic/0046.wav,STUBBLE,M01,1
M01-Session1-arrayMic-0047,/M01/Session1/wav_arrayMic/0047.wav,PARK,M01,1
M01-Session1-arrayMic-0048,/M01/Session1/wav_arrayMic/0048.wav,GLOW,M01,0
M01-Session1-arrayMic-0050,/M01/Session1/wav_arrayMic/0050.wav,SWARM,M01,0
M01-Session1-arrayMic-0051,/M01/Session1/wav_arrayMic/0051.wav,LEFT,M01,0
M01-Session1-arrayMic-0052,/M01/Session1/wav_arrayMic/0052.wav,FORM,M01,0
M01-Session1-arrayMic-0053,/M01/Session1/wav_arrayMic/0053.wav,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,M01,1
M01-Session1-arrayMic-0054,/M01/Session1/wav_arrayMic/0054.wav,GOAT,M01,1
M01-Session1-arrayMic-0055,/M01/Session1/wav_arrayMic/0055.wav,FEED,M01,0
M01-Session1-arrayMic-0056,/M01/Session1/wav_arrayMic/0056.wav,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,M01,1
M01-Session1-arrayMic-0057,/M01/Session1/wav_arrayMic/0057.wav,SIP,M01,1
M01-Session1-arrayMic-0058,/M01/Session1/wav_arrayMic/0058.wav,I CAN READ,M01,0
M01-Session1-arrayMic-0059,/M01/Session1/wav_arrayMic/0059.wav,AIR,M01,0
M01-Session1-arrayMic-0060,/M01/Session1/wav_arrayMic/0060.wav,RATE,M01,1
M01-Session1-arrayMic-0061,/M01/Session1/wav_arrayMic/0061.wav,FARM,M01,0
M01-Session1-arrayMic-0062,/M01/Session1/wav_arrayMic/0062.wav,SLIP,M01,1
M01-Session1-arrayMic-0064,/M01/Session1/wav_arrayMic/0064.wav,TRADE,M01,1
M01-Session1-arrayMic-0065,/M01/Session1/wav_arrayMic/0065.wav,TWO,M01,0
M01-Session1-arrayMic-0066,/M01/Session1/wav_arrayMic/0066.wav,USUALLY MINUS SEVERAL BUTTONS,M01,0
M01-Session1-arrayMic-0067,/M01/Session1/wav_arrayMic/0067.wav,BORN,M01,0
M01-Session1-arrayMic-0068,/M01/Session1/wav_arrayMic/0068.wav,RIGHT,M01,0
M01-Session1-arrayMic-0069,/M01/Session1/wav_arrayMic/0069.wav,KNOW,M01,1
M01-Session1-arrayMic-0070,/M01/Session1/wav_arrayMic/0070.wav,PAT,M01,0
M01-Session1-arrayMic-0071,/M01/Session1/wav_arrayMic/0071.wav,RAGE,M01,0
M01-Session1-arrayMic-0072,/M01/Session1/wav_arrayMic/0072.wav,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,M01,1
M01-Session1-arrayMic-0073,/M01/Session1/wav_arrayMic/0073.wav,GO,M01,1
M01-Session1-arrayMic-0074,/M01/Session1/wav_arrayMic/0074.wav,CAR,M01,1
M01-Session1-arrayMic-0075,/M01/Session1/wav_arrayMic/0075.wav,RAVE,M01,1
M01-Session1-arrayMic-0076,/M01/Session1/wav_arrayMic/0076.wav,BETA,M01,1
M01-Session1-arrayMic-0077,/M01/Session1/wav_arrayMic/0077.wav,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,M01,1
M01-Session1-arrayMic-0078,/M01/Session1/wav_arrayMic/0078.wav,STORM,M01,0
M01-Session1-arrayMic-0079,/M01/Session1/wav_arrayMic/0079.wav,WARM,M01,1
M01-Session1-arrayMic-0080,/M01/Session1/wav_arrayMic/0080.wav,TRACE,M01,1
M01-Session1-arrayMic-0082,/M01/Session1/wav_arrayMic/0082.wav,STORM,M01,0
M01-Session1-arrayMic-0083,/M01/Session1/wav_arrayMic/0083.wav,KNEW,M01,1
M01-Session1-arrayMic-0084,/M01/Session1/wav_arrayMic/0084.wav,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,M01,1
M01-Session1-arrayMic-0085,/M01/Session1/wav_arrayMic/0085.wav,SHIP,M01,0
M01-Session1-arrayMic-0086,/M01/Session1/wav_arrayMic/0086.wav,DOWN,M01,0
M01-Session1-arrayMic-0087,/M01/Session1/wav_arrayMic/0087.wav,MEAT,M01,0
M01-Session1-arrayMic-0088,/M01/Session1/wav_arrayMic/0088.wav,SPARK,M01,1
M01-Session1-arrayMic-0089,/M01/Session1/wav_arrayMic/0089.wav,SPARK,M01,1
M01-Session1-arrayMic-0090,/M01/Session1/wav_arrayMic/0090.wav,STICK,M01,1
M01-Session1-arrayMic-0091,/M01/Session1/wav_arrayMic/0091.wav,JAGGED,M01,1
M01-Session1-arrayMic-0092,/M01/Session1/wav_arrayMic/0092.wav,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,M01,0
M01-Session1-arrayMic-0093,/M01/Session1/wav_arrayMic/0093.wav,FOR,M01,0
M01-Session1-arrayMic-0094,/M01/Session1/wav_arrayMic/0094.wav,RAKE,M01,0
M01-Session1-arrayMic-0095,/M01/Session1/wav_arrayMic/0095.wav,YES,M01,0
M01-Session1-arrayMic-0096,/M01/Session1/wav_arrayMic/0096.wav,WEED,M01,1
M01-Session1-arrayMic-0097,/M01/Session1/wav_arrayMic/0097.wav,WEED,M01,1
M01-Session1-arrayMic-0098,/M01/Session1/wav_arrayMic/0098.wav,CORN,M01,0
M01-Session1-arrayMic-0099,/M01/Session1/wav_arrayMic/0099.wav,UP,M01,1
M01-Session1-arrayMic-0100,/M01/Session1/wav_arrayMic/0100.wav,SWARM,M01,0
M01-Session1-headMic-0005,/M01/Session1/wav_headMic/0005.wav,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,M01,1
M01-Session1-headMic-0006,/M01/Session1/wav_headMic/0006.wav,TRAIT,M01,1
M01-Session1-headMic-0007,/M01/Session1/wav_headMic/0007.wav,TROUBLE,M01,1
M01-Session1-headMic-0008,/M01/Session1/wav_headMic/0008.wav,FEE,M01,1
M01-Session1-headMic-0009,/M01/Session1/wav_headMic/0009.wav,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,M01,0
M01-Session1-headMic-0010,/M01/Session1/wav_headMic/0010.wav,RAID,M01,1
M01-Session1-headMic-0011,/M01/Session1/wav_headMic/0011.wav,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,M01,1
M01-Session1-headMic-0012,/M01/Session1/wav_headMic/0012.wav,A LONG FLOWING BEARD CLINGS TO HIS CHIN,M01,1
M01-Session1-headMic-0013,/M01/Session1/wav_headMic/0013.wav,A LONG FLOWING BEARD CLINGS TO HIS CHIN,M01,1
M01-Session1-headMic-0014,/M01/Session1/wav_headMic/0014.wav,FAIR,M01,1
M01-Session1-headMic-0015,/M01/Session1/wav_headMic/0015.wav,TIP,M01,0
M01-Session1-headMic-0016,/M01/Session1/wav_headMic/0016.wav,BIT,M01,1
M01-Session1-headMic-0017,/M01/Session1/wav_headMic/0017.wav,BUBBLE,M01,1
M01-Session1-headMic-0018,/M01/Session1/wav_headMic/0018.wav,WELL HE IS NEARLY NINETY-THREE YEARS OLD,M01,1
M01-Session1-headMic-0019,/M01/Session1/wav_headMic/0019.wav,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,M01,0
M01-Session1-headMic-0020,/M01/Session1/wav_headMic/0020.wav,HORN,M01,0
M01-Session1-headMic-0021,/M01/Session1/wav_headMic/0021.wav,BAT,M01,1
M01-Session1-headMic-0022,/M01/Session1/wav_headMic/0022.wav,BEAT,M01,0
M01-Session1-headMic-0023,/M01/Session1/wav_headMic/0023.wav,I WILL LEAD YOU,M01,0
M01-Session1-headMic-0024,/M01/Session1/wav_headMic/0024.wav,DAGGER,M01,1
